Cell	Cell_Type	Gender
A9.B003275.3_38_F.1.1	endothelial_cell	F
B20.B003275.3_38_F.1.1	endothelial_cell	F
A11.B003275.3_38_F.1.1	endothelial_cell	F
E10.B003275.3_38_F.1.1	endothelial_cell	F
G19.B003275.3_38_F.1.1	endothelial_cell	F
A12.B003275.3_38_F.1.1	endothelial_cell	F
B22.B003275.3_38_F.1.1	endothelial_cell	F
E11.B003275.3_38_F.1.1	endothelial_cell	F
G21.B003275.3_38_F.1.1	endothelial_cell	F
A13.B003275.3_38_F.1.1	endothelial_cell	F
A14.B003275.3_38_F.1.1	endothelial_cell	F
E14.B003275.3_38_F.1.1	endothelial_cell	F
E16.B003275.3_38_F.1.1	endothelial_cell	F
C13.B003275.3_38_F.1.1	endothelial_cell	F
E17.B003275.3_38_F.1.1	endothelial_cell	F
H7.B003275.3_38_F.1.1	endothelial_cell	F
C14.B003275.3_38_F.1.1	endothelial_cell	F
E20.B003275.3_38_F.1.1	endothelial_cell	F
C15.B003275.3_38_F.1.1	endothelial_cell	F
H9.B003275.3_38_F.1.1	endothelial_cell	F
A20.B003275.3_38_F.1.1	endothelial_cell	F
F11.B003275.3_38_F.1.1	endothelial_cell	F
H12.B003275.3_38_F.1.1	endothelial_cell	F
A19.B003275.3_38_F.1.1	endothelial_cell	F
C16.B003275.3_38_F.1.1	endothelial_cell	F
F5.B003275.3_38_F.1.1	endothelial_cell	F
H10.B003275.3_38_F.1.1	endothelial_cell	F
A21.B003275.3_38_F.1.1	endothelial_cell	F
C21.B003275.3_38_F.1.1	endothelial_cell	F
F12.B003275.3_38_F.1.1	endothelial_cell	F
H13.B003275.3_38_F.1.1	endothelial_cell	F
F13.B003275.3_38_F.1.1	endothelial_cell	F
H14.B003275.3_38_F.1.1	endothelial_cell	F
A22.B003275.3_38_F.1.1	endothelial_cell	F
D6.B003275.3_38_F.1.1	endothelial_cell	F
F15.B003275.3_38_F.1.1	endothelial_cell	F
H15.B003275.3_38_F.1.1	endothelial_cell	F
B8.B003275.3_38_F.1.1	endothelial_cell	F
I9.B003275.3_38_F.1.1	endothelial_cell	F
F19.B003275.3_38_F.1.1	endothelial_cell	F
I11.B003275.3_38_F.1.1	endothelial_cell	F
B10.B003275.3_38_F.1.1	endothelial_cell	F
B11.B003275.3_38_F.1.1	endothelial_cell	F
D11.B003275.3_38_F.1.1	endothelial_cell	F
F20.B003275.3_38_F.1.1	endothelial_cell	F
I12.B003275.3_38_F.1.1	endothelial_cell	F
I13.B003275.3_38_F.1.1	endothelial_cell	F
B12.B003275.3_38_F.1.1	endothelial_cell	F
D13.B003275.3_38_F.1.1	endothelial_cell	F
B13.B003275.3_38_F.1.1	endothelial_cell	F
D14.B003275.3_38_F.1.1	endothelial_cell	F
G8.B003275.3_38_F.1.1	endothelial_cell	F
B14.B003275.3_38_F.1.1	endothelial_cell	F
D15.B003275.3_38_F.1.1	endothelial_cell	F
G10.B003275.3_38_F.1.1	endothelial_cell	F
I15.B003275.3_38_F.1.1	endothelial_cell	F
D17.B003275.3_38_F.1.1	endothelial_cell	F
G13.B003275.3_38_F.1.1	endothelial_cell	F
I18.B003275.3_38_F.1.1	endothelial_cell	F
B15.B003275.3_38_F.1.1	endothelial_cell	F
B17.B003275.3_38_F.1.1	endothelial_cell	F
G14.B003275.3_38_F.1.1	endothelial_cell	F
I21.B003275.3_38_F.1.1	endothelial_cell	F
E6.B003290.3_38_F.1.1	endothelial_cell	F
G2.B003290.3_38_F.1.1	endothelial_cell	F
A2.B003290.3_38_F.1.1	endothelial_cell	F
B4.B003290.3_38_F.1.1	endothelial_cell	F
C6.B003290.3_38_F.1.1	endothelial_cell	F
E7.B003290.3_38_F.1.1	endothelial_cell	F
G3.B003290.3_38_F.1.1	endothelial_cell	F
E8.B003290.3_38_F.1.1	endothelial_cell	F
G5.B003290.3_38_F.1.1	endothelial_cell	F
A3.B003290.3_38_F.1.1	endothelial_cell	F
B5.B003290.3_38_F.1.1	endothelial_cell	F
C7.B003290.3_38_F.1.1	endothelial_cell	F
G7.B003290.3_38_F.1.1	endothelial_cell	F
A4.B003290.3_38_F.1.1	endothelial_cell	F
E9.B003290.3_38_F.1.1	endothelial_cell	F
E10.B003290.3_38_F.1.1	endothelial_cell	F
G8.B003290.3_38_F.1.1	endothelial_cell	F
A5.B003290.3_38_F.1.1	endothelial_cell	F
B7.B003290.3_38_F.1.1	endothelial_cell	F
C10.B003290.3_38_F.1.1	endothelial_cell	F
A6.B003290.3_38_F.1.1	endothelial_cell	F
B8.B003290.3_38_F.1.1	endothelial_cell	F
C12.B003290.3_38_F.1.1	endothelial_cell	F
E11.B003290.3_38_F.1.1	endothelial_cell	F
G10.B003290.3_38_F.1.1	endothelial_cell	F
A7.B003290.3_38_F.1.1	endothelial_cell	F
B9.B003290.3_38_F.1.1	endothelial_cell	F
C13.B003290.3_38_F.1.1	endothelial_cell	F
E13.B003290.3_38_F.1.1	endothelial_cell	F
G12.B003290.3_38_F.1.1	endothelial_cell	F
E14.B003290.3_38_F.1.1	endothelial_cell	F
G15.B003290.3_38_F.1.1	endothelial_cell	F
A8.B003290.3_38_F.1.1	endothelial_cell	F
B10.B003290.3_38_F.1.1	endothelial_cell	F
C15.B003290.3_38_F.1.1	endothelial_cell	F
A9.B003290.3_38_F.1.1	endothelial_cell	F
B11.B003290.3_38_F.1.1	endothelial_cell	F
A10.B003290.3_38_F.1.1	endothelial_cell	F
B12.B003290.3_38_F.1.1	endothelial_cell	F
F1.B003290.3_38_F.1.1	endothelial_cell	F
F3.B003290.3_38_F.1.1	endothelial_cell	F
H13.B003290.3_38_F.1.1	endothelial_cell	F
D2.B003290.3_38_F.1.1	endothelial_cell	F
F4.B003290.3_38_F.1.1	endothelial_cell	F
A12.B003290.3_38_F.1.1	endothelial_cell	F
B14.B003290.3_38_F.1.1	endothelial_cell	F
D3.B003290.3_38_F.1.1	endothelial_cell	F
A13.B003290.3_38_F.1.1	endothelial_cell	F
A14.B003290.3_38_F.1.1	endothelial_cell	F
B15.B003290.3_38_F.1.1	endothelial_cell	F
F6.B003290.3_38_F.1.1	endothelial_cell	F
H21.B003290.3_38_F.1.1	endothelial_cell	F
D4.B003290.3_38_F.1.1	endothelial_cell	F
F5.B003290.3_38_F.1.1	endothelial_cell	F
A15.B003290.3_38_F.1.1	endothelial_cell	F
D9.B003290.3_38_F.1.1	endothelial_cell	F
F7.B003290.3_38_F.1.1	endothelial_cell	F
D12.B003290.3_38_F.1.1	endothelial_cell	F
D14.B003290.3_38_F.1.1	endothelial_cell	F
B20.B003290.3_38_F.1.1	endothelial_cell	F
F12.B003290.3_38_F.1.1	endothelial_cell	F
F15.B003290.3_38_F.1.1	endothelial_cell	F
E1.B003290.3_38_F.1.1	endothelial_cell	F
C2.B003290.3_38_F.1.1	endothelial_cell	F
F17.B003290.3_38_F.1.1	endothelial_cell	F
B1.B003290.3_38_F.1.1	endothelial_cell	F
C3.B003290.3_38_F.1.1	endothelial_cell	F
G1.B003290.3_38_F.1.1	endothelial_cell	F
B2.B003290.3_38_F.1.1	endothelial_cell	F
K15.B001688.3_38_F.1.1	endothelial_cell	F
